02156	1	4
00302	0	5
02106	0	6
02294	0	4
01476	0	9
01629	0	5
03110	0	0
01784	1	4
08043	0	0
02199	0	8
00011	0	6
01839	0	5
07952	0	4
07770	0	7
07454	0	8
01845	0	0
01854	0	0
08501	0	7
00017	0	4
01866	0	0
01869	0	2
08228	0	7
07019	0	5
01874	0	6
04934	0	0
04409	0	4
07466	0	0
06534	0	5
00777	0	5
06480	0	5
07863	2	4
01899	0	6
01902	0	4
01901	0	6
05874	0	1
01908	0	5
07470	0	6
05328	0	5
05352	0	3
07866	1	3
07872	0	4
07023	0	6
07178	0	6
00039	0	0
10146	0	5
02435	3	0
01923	0	5
05700	0	5
02447	0	5
10268	0	1
00054	0	3
01943	0	4
07875	0	4
01989	0	6
02004	0	6
02042	1	4
02049	0	0
02067	0	0
02309	0	5
02174	0	7
02214	0	3
02250	0	5
06545	0	6
02943	0	4
03177	0	4
03254	0	0
03318	0	6
07578	0	6
00216	0	5
00215	0	6
02054	0	6
00003	1	3
07206	0	8
09368	1	5
04470	1	6
09185	0	4
08381	0	5
09299	0	6
09831	0	0
09401	0	4
05739	0	5
02105	0	5
08643	1	0
02423	0	6
02427	2	6
00683	0	1
00588	0	0
00587	0	0
00591	0	0
00590	0	1
00594	0	1
00593	0	0
00600	0	0
00599	0	0
00606	0	0
00605	0	2
00609	0	0
00608	0	0
00612	0	1
00611	0	1
00614	0	0
00618	0	0
00617	0	1
00621	0	0
00620	0	0
00627	0	0
00626	0	1
00630	0	0
02429	0	5
02433	0	6
00633	1	1
00636	0	0
00635	0	1
00639	0	0
00638	0	0
02112	0	0
00645	1	1
00644	0	0
00648	0	0
00647	0	1
00651	0	1
00650	0	0
00654	0	0
00653	0	2
00657	0	0
00656	0	0
00660	0	1
00659	0	0
00663	0	0
00662	0	0
00669	0	0
00668	2	0
00672	0	3
00671	0	0
00675	0	0
00674	0	0
00678	0	0
00677	0	0
00681	0	0
00680	1	0
00687	0	0
00686	0	1
02504	0	0
00684	0	0
00690	0	0
00689	1	0
02511	0	0
02510	0	0
02513	3	3
00939	0	0
00938	1	1
00843	0	0
00842	0	0
00846	0	1
00845	1	0
00849	0	0
00848	0	0
00852	0	0
00851	2	0
00858	0	0
00857	0	0
00861	0	1
00860	0	0
00864	1	0
00867	0	0
00866	1	0
00870	0	0
00869	0	1
02517	0	0
00873	0	0
00872	1	0
00876	0	0
00875	0	0
00879	2	0
00878	0	0
00881	0	0
00885	0	0
00884	0	0
00888	0	1
00887	0	1
00891	0	0
00890	0	0
00897	0	0
00896	0	0
00900	0	2
00899	0	0
00903	0	0
00902	0	0
00906	0	0
00905	0	1
00909	0	0
00908	1	0
00912	0	0
02520	1	8
00911	0	0
00915	0	0
00918	0	0
00917	0	0
00921	0	0
00920	0	1
00924	0	0
00923	1	0
00927	0	1
00933	0	0
00932	0	1
00936	0	0
00935	1	1
02523	0	4
02522	0	6
02525	0	5
02676	0	3
02529	0	4
01046	0	0
01050	0	0
01049	0	0
01053	0	0
01052	0	1
01131	0	3
01056	0	1
01055	0	0
01059	1	0
01058	0	0
01062	0	0
01061	0	1
01065	0	1
01064	0	0
01068	0	0
01067	2	0
01071	1	0
01070	1	1
01074	0	0
01073	0	0
02576	0	1
01002	0	8
01077	0	1
01076	0	0
01080	0	1
01079	1	0
01083	0	0
01082	0	0
01086	0	1
01085	0	0
01089	0	0
01088	0	0
01092	0	1
01091	0	0
01095	0	0
01094	0	1
01098	0	1
01097	1	1
01047	0	0
02507	0	4
02531	0	1
01101	0	0
01100	0	0
01104	0	0
01103	0	0
01107	0	0
01106	0	0
01110	0	0
01109	0	1
01113	0	1
01112	0	0
01116	0	1
01115	1	0
01119	0	0
01118	1	1
01122	0	0
01125	0	1
01124	1	1
01128	0	0
01130	1	1
01137	1	0
01136	0	0
01140	0	0
02291	0	6
02295	0	6
01139	0	1
01143	0	0
01142	0	1
01146	0	1
01145	1	0
01149	0	0
01148	0	0
01152	0	1
01151	2	1
01155	0	0
01154	0	1
01158	0	0
01157	1	0
01161	0	2
01160	1	1
01164	1	0
01163	0	0
01167	1	0
01166	0	1
01170	1	0
01173	0	0
01172	0	0
01176	0	0
01175	0	0
02298	0	6
01179	0	0
01178	0	1
01182	0	0
01181	1	1
01185	0	1
01184	0	0
01188	0	0
01187	0	0
01191	0	0
01190	1	0
01194	1	0
01193	0	0
01197	0	0
01196	0	0
01200	0	1
01199	1	0
01203	0	0
01202	1	0
01206	0	1
01205	0	1
01209	0	0
01208	0	0
01212	1	2
01211	0	1
01215	0	1
01214	2	0
01218	0	3
01217	0	0
01227	0	0
01230	1	0
01229	1	0
01233	1	0
01236	0	1
01245	0	1
01239	1	1
01238	0	0
01244	2	0
01248	0	1
01251	0	0
01250	0	0
01254	3	0
01253	0	0
01257	1	0
01256	0	0
01260	0	0
01259	0	0
01263	0	0
01262	0	0
01269	0	1
01268	0	0
01272	0	0
01271	0	2
02300	0	5
01275	0	0
01274	1	2
01278	0	1
01277	0	0
01281	0	0
01280	0	0
01284	0	0
01283	0	0
01287	0	0
01286	1	0
01290	0	0
01289	0	1
01293	0	0
01292	0	0
01296	0	0
01295	0	0
01299	0	0
01298	0	1
01301	0	0
02304	0	6
01305	0	0
01304	0	1
01308	0	0
01307	0	0
03048	0	7
01401	0	1
01400	0	0
01403	0	0
01407	0	1
01406	0	0
00005	0	0
01410	0	1
01409	0	0
01413	0	1
01412	0	0
01424	0	0
01428	1	0
01427	0	2
01431	0	0
01430	0	0
01434	0	1
01433	0	0
01437	0	1
01436	0	1
01440	0	0
01439	0	0
01443	0	0
01442	0	0
01446	0	0
01445	0	0
01449	0	0
01448	0	0
01455	0	0
01454	0	2
