02633	16	94
02636	24	74
02637	24	90
02640	19	109
02639	21	74
02642	30	77
02645	21	92
02646	22	86
02649	18	84
02648	16	92
02652	16	93
02651	23	90
02432	23	83
02082	21	78
02081	23	70
01386	22	74
01385	17	82
02502	31	82
02501	23	72
02691	27	78
02690	23	77
02679	23	81
02678	19	79
02682	25	22
02681	23	12
00945	18	79
00944	16	74
02685	28	9
02684	22	10
02688	23	70
02687	19	70
09429	24	76
09428	19	80
09432	23	1
09431	17	7
09435	26	68
09434	19	74
00393	19	85
00392	26	86
02154	23	84
02153	27	6
02541	23	87
02543	17	101
02232	23	86
02373	22	62
02372	26	3
02385	19	77
02384	23	83
02550	20	73
02549	23	76
02553	26	80
02552	25	2
07358	25	72
07365	26	5
02694	22	77
02697	16	99
02696	9	121
02699	24	81
02700	25	5
02703	17	74
02702	23	76
07367	26	78
07368	23	64
07370	20	66
07371	28	66
07374	24	101
07373	24	79
00075	18	78
02886	27	5
01001	20	95
02235	23	83
02234	15	95
02244	27	7
02388	23	77
02387	24	73
00074	23	79
02706	28	6
02705	22	13
02709	23	8
02708	21	6
07376	23	72
07377	24	71
06549	19	84
06548	17	120
06927	20	88
06926	26	85
02712	20	83
02711	17	80
02715	25	85
02714	18	94
06713	23	91
06714	25	78
02717	19	73
02718	25	85
02721	18	86
02720	17	84
00056	11	136
02193	23	84
02192	22	101
02243	21	4
02394	22	8
02393	21	6
02724	19	3
02723	26	8
02726	21	84
06635	29	87
06636	19	88
02729	19	68
02730	19	97
08052	24	78
08051	21	71
07091	19	82
07092	23	78
02733	19	84
02732	21	86
02735	24	81
02736	19	93
02739	19	71
02738	21	80
02742	23	84
02741	30	57
02748	26	2
02747	25	3
02912	18	100
02253	17	91
02556	26	6
02916	25	80
02555	25	9
02754	13	87
02753	23	79
02757	25	73
02756	15	77
07094	29	77
07095	16	95
02759	19	73
02760	12	115
01314	22	83
01313	13	88
06803	21	80
06804	23	75
07265	16	94
08325	20	90
08324	17	85
08328	15	102
08327	15	92
02763	14	82
02762	20	80
08403	17	76
08402	13	98
02766	22	77
02765	19	81
02772	19	80
02771	23	72
08580	21	17
08579	27	5
02769	15	1
02768	24	5
00078	24	81
02421	19	8
02420	26	8
02559	24	3
02558	27	79
02750	25	93
08586	23	90
08585	24	72
02775	17	98
02774	18	89
02778	24	82
02777	26	85
02781	27	84
02780	18	90
09153	25	11
09152	28	9
09774	23	86
09773	27	83
09777	19	2
09776	21	6
09873	20	83
09872	17	92
02784	22	79
02783	29	86
00729	16	84
00728	20	88
02538	14	93
02402	26	78
02561	26	71
07475	20	86
07476	25	77
07479	25	4
06485	22	89
06486	25	83
02790	25	82
02789	21	75
02792	20	86
06717	19	85
02795	23	75
02796	24	75
02799	19	86
02798	23	84
07482	29	5
07481	24	5
06551	20	84
02786	13	76
02787	15	78
02802	24	82
02801	21	79
07670	25	76
07671	25	77
07773	22	91
07772	20	91
07566	17	98
02805	23	95
02804	18	78
02808	17	81
07775	15	114
06555	23	78
02403	17	83
08049	26	78
07565	16	99
02807	30	73
07776	15	103
06554	18	80
02810	22	86
07674	16	80
07673	21	77
07026	21	4
07025	21	81
06638	22	85
06639	25	81
02813	27	13
02814	19	15
08685	20	83
08684	9	114
02817	21	3
02816	21	15
08055	28	10
08054	26	6
02820	24	18
02819	24	0
02831	26	82
02823	24	81
02822	32	7
07779	22	85
02826	15	31
06642	21	81
08048	21	78
02658	20	13
02657	28	9
02825	28	7
06641	23	83
02838	17	90
02837	21	88
02841	22	79
02840	22	82
02844	24	10
02843	24	21
06719	21	80
06720	22	80
07781	19	77
07782	21	84
00080	22	74
00081	18	75
02867	16	91
02868	23	87
06821	21	83
06822	22	87
08405	19	94
08406	13	124
08486	24	76
08487	20	78
07269	17	81
01325	21	77
01326	21	88
08408	23	90
08409	24	87
08414	13	133
02667	21	79
02666	23	79
08415	14	103
01350	15	87
01349	17	99
02850	19	4
02849	30	2
08892	24	1
08891	26	5
08796	30	6
01356	21	105
01355	19	88
02853	21	8
02852	27	11
02856	17	84
02855	18	76
08799	16	83
08798	15	77
02859	13	65
02858	23	11
08417	20	102
08418	22	91
06929	17	87
06930	22	83
01334	23	69
01335	27	70
02861	14	78
02865	18	3
02864	21	7
09252	19	81
09251	22	79
08802	19	91
02528	21	81
02265	27	81
02264	21	81
02268	16	99
02267	21	95
02196	22	77
02195	16	78
08801	20	88
00954	17	72
00953	26	76
09255	21	79
09254	22	109
09258	19	87
09257	17	83
09260	25	78
08973	20	15
08972	26	12
09264	25	96
09263	27	70
09267	19	5
09266	27	4
02880	19	75
02879	18	81
09270	22	75
09269	22	79
09273	21	75
09272	20	92
09060	20	82
09059	29	79
02871	22	80
02870	25	76
02874	23	5
02873	20	8
00948	23	77
00947	21	77
02877	30	5
02876	19	7
02883	24	74
02673	20	78
02672	22	91
02885	24	3
02882	22	82
02889	25	74
02888	24	76
00951	24	73
00950	23	72
00957	19	78
00956	22	84
00960	27	8
00959	25	3
02892	19	2
02891	23	1
00966	26	71
00965	23	74
09438	31	77
09437	11	91
01019	23	16
09534	18	82
09533	21	76
00972	22	6
02546	23	63
02919	22	79
02277	29	4
02276	27	11
02565	31	23
02564	21	15
02568	21	83
02567	25	77
02571	13	123
02570	14	82
00971	31	17
02904	21	77
02903	21	75
01032	23	74
01031	19	74
01011	28	4
01010	19	11
00977	18	82
01005	26	87
01004	25	83
00993	29	87
00992	23	77
01014	30	86
01013	31	79
02901	30	2
01023	32	11
01022	21	46
01026	22	10
01025	27	9
09876	27	76
09875	16	77
02910	27	78
02909	21	80
02907	26	2
02906	21	10
03089	20	8
02283	19	79
02282	22	77
02913	19	93
00077	21	97
02915	23	94
02918	27	76
02921	26	82
02922	25	79
02925	18	72
02924	26	84
07676	26	76
07677	22	82
06489	15	77
06488	21	82
00083	15	76
00084	24	79
07382	26	3
07383	21	78
02927	24	71
02928	22	78
06644	21	91
06645	19	89
06557	29	70
06558	21	76
06561	21	92
06560	21	98
07484	20	79
07485	25	81
02297	14	84
02316	19	69
02315	13	76
02340	18	87
02339	25	85
02343	21	90
02342	25	77
00086	15	87
00087	26	82
02930	15	90
02931	17	80
07487	21	87
07488	27	74
02933	16	95
02934	21	95
02937	24	81
02936	19	80
06932	24	80
06933	22	70
07785	13	78
07784	24	92
02939	20	93
02940	25	79
07568	26	92
07569	22	93
02945	19	98
02946	17	88
02948	21	86
02949	22	83
06647	23	76
06648	24	71
00062	12	148
02346	22	88
02345	12	112
02405	27	5
07098	13	84
07097	22	69
02954	16	78
02955	18	77
02958	21	75
02957	17	81
02961	21	2
02960	30	14
09779	29	9
09780	23	3
06722	19	75
06723	20	78
06726	20	91
06725	16	96
02970	14	82
02969	21	72
02972	25	5
02973	28	7
02976	22	78
02975	18	84
02355	20	5
02354	30	4
07103	19	73
07104	27	82
02979	25	4
02978	23	6
02985	25	89
02984	22	80
02987	16	116
02988	24	78
07191	20	81
07190	11	82
02991	21	94
02990	28	79
02994	19	81
02993	19	95
02996	21	83
02997	20	81
03000	27	17
02999	22	8
06873	21	74
06872	22	72
02322	15	78
02321	23	80
02325	18	75
02324	22	85
02286	24	15
02285	27	8
02829	21	80
02828	23	62
08235	18	5
08234	25	7
03003	28	95
03002	20	5
03006	24	4
03005	24	7
08900	22	77
08148	16	82
08147	19	79
07271	20	90
07272	22	84
03014	18	91
03015	20	107
06935	15	94
06936	23	81
07193	26	80
08421	24	12
08420	21	11
08424	17	82
08423	20	88
03017	11	100
03021	19	79
03020	19	76
02303	25	80
10514	21	95
02007	16	80
02006	21	80
00096	19	83
00095	20	78
03138	22	67
03137	27	62
03027	12	87
03026	15	81
03030	21	81
03033	19	80
03032	16	99
03036	20	85
03035	18	85
03042	24	5
03041	19	8
10518	26	76
10517	22	75
10521	23	78
10520	24	76
03024	22	69
03023	19	72
03045	23	5
03044	26	7
00098	32	2
01035	17	78
01034	25	73
09330	25	2
02013	25	76
03039	27	76
08426	17	73
08427	16	82
08429	27	88
08430	17	81
08804	23	76
03084	19	85
03057	26	4
03056	23	0
08904	16	88
08903	14	78
08907	24	86
08906	17	83
03063	22	97
03062	19	117
03060	27	82
03059	20	78
09063	18	91
09062	23	97
03051	20	76
03050	27	70
09066	27	3
09065	25	7
09069	19	87
09068	24	118
00105	16	16
00104	23	14
00006	28	2
02012	22	74
02121	29	4
02120	35	4
02898	17	75
02897	25	74
08901	21	74
03066	22	1
03065	30	3
03069	22	11
03068	28	13
10149	22	7
10148	25	9
08909	18	81
00108	24	82
00107	18	82
03072	26	75
03071	21	75
03075	24	83
03074	22	94
03078	22	7
03077	25	6
03081	22	4
00008	23	74
01968	22	69
01967	20	73
01971	21	81
01970	22	81
02124	20	79
02123	21	80
02166	25	67
09329	28	6
03080	23	97
03093	20	82
03092	23	79
03096	29	16
03095	23	17
03099	30	4
03098	24	6
03102	26	7
03101	25	6
03104	24	88
03105	20	102
07275	22	73
07274	20	87
07385	23	74
07386	34	74
07389	24	88
07388	20	85
07277	21	81
07278	21	85
00111	23	83
01475	16	91
06920	25	2
01482	14	93
01481	19	88
01484	15	105
01953	21	85
01952	24	83
01956	19	80
02127	26	82
02126	22	84
02130	22	78
02129	23	79
06537	28	80
00110	26	79
03116	19	81
07572	26	6
07571	24	6
03120	15	98
03119	22	98
03123	20	82
03122	14	83
03125	24	91
03126	19	100
03132	14	90
03131	18	89
01977	21	88
01983	21	84
01982	27	85
02136	21	6
02135	22	19
02141	23	12
03135	27	76
03140	15	77
03141	21	91
03143	21	74
03144	20	84
03147	14	91
03146	28	88
03150	18	88
03149	18	81
03152	20	91
03153	21	77
07575	16	102
00114	21	79
00113	22	81
03164	18	72
03965	20	100
06564	23	87
06563	16	84
03128	25	78
08910	15	97
01965	17	81
01964	21	68
01980	19	79
01979	18	73
02145	20	83
02144	15	86
02178	25	8
02177	20	41
02181	20	88
02180	21	88
02249	17	82
07574	19	115
03168	21	94
03167	12	166
03180	28	76
03179	25	75
07038	16	81
07037	21	79
06651	20	91
06650	20	82
00116	18	77
07878	20	79
03171	23	6
03174	11	95
03173	17	79
07880	19	74
07881	25	86
03183	18	84
07964	21	75
07965	24	75
01628	19	85
01998	14	104
01997	21	98
02148	18	78
02147	18	93
06869	13	88
02151	22	75
02150	25	76
02184	20	85
02183	17	85
02187	20	72
02186	20	80
03170	23	10
03182	23	85
07968	23	78
07967	21	81
03185	16	78
03186	30	72
01328	18	82
01329	17	81
03188	21	83
03189	18	86
03192	25	82
03191	20	96
06875	24	76
06876	20	67
06879	21	87
02162	20	108
02190	16	95
02189	15	99
03195	24	11
03194	27	3
03198	18	81
03197	16	85
03201	19	82
03200	22	87
03204	24	12
03203	35	7
08331	20	93
08330	17	85
06938	19	76
06939	24	79
00122	25	83
00123	20	77
03209	24	83
03210	21	95
07280	16	73
07281	23	86
03216	21	81
03215	20	78
03219	18	85
03218	19	99
03222	18	104
03221	21	77
08691	25	3
03225	25	81
02205	20	79
02204	26	80
00102	20	83
00101	16	85
08690	27	5
08808	16	86
08807	12	102
01377	24	84
01376	19	78
08811	18	82
08810	23	83
08814	19	85
08813	19	70
03228	18	76
03227	26	73
03231	23	75
03230	21	82
03234	25	5
03233	23	7
07283	14	72
02003	22	75
02010	24	80
02009	21	77
02202	22	7
02201	29	8
02217	21	20
02216	25	13
00963	24	78
00962	28	74
03162	25	14
03161	26	10
09156	26	6
09155	29	3
09159	20	8
09158	27	6
09162	21	85
09164	26	8
00120	24	4
00119	27	14
03258	22	83
03257	24	77
03261	23	6
03260	24	11
03264	24	75
03263	29	81
03267	22	82
03266	20	85
09336	23	8
09335	25	12
09072	23	8
09071	18	4
09339	23	81
09338	21	75
09342	26	10
09341	28	18
03273	20	75
03272	27	76
03279	26	79
03278	30	79
03276	20	76
03275	20	69
03297	24	82
03296	26	84
09783	24	89
09782	23	84
09786	24	9
09785	19	12
09788	25	91
00696	23	25
00695	23	17
00693	22	79
00692	21	78
03300	24	73
03299	20	82
03282	23	8
03281	20	7
03288	23	73
03287	16	79
03294	24	73
03293	22	80
00813	18	74
00812	21	74
07392	20	83
07391	22	83
01994	28	76
02213	17	88
02349	25	21
02348	33	92
03303	26	8
02370	24	79
02369	22	5
03306	22	8
03305	25	11
07490	30	94
07491	15	87
03309	21	11
03308	25	3
03312	26	79
03311	18	87
03315	26	43
03314	29	63
06654	20	87
06653	19	80
06656	20	89
03317	15	86
08693	20	77
08694	20	9
06806	20	74
06807	18	79
03321	21	83
03320	16	91
01827	28	5
01826	23	1
02376	20	95
02375	20	86
02379	27	6
02378	26	2
02382	23	74
02381	23	73
03324	13	110
03323	15	99
07106	24	70
07107	24	78
00126	17	79
00125	19	100
03327	26	81
03326	23	77
03330	19	90
03329	21	84
03333	25	77
03332	17	89
09168	24	76
09167	28	80
03336	18	79
03335	23	82
03338	22	6
02238	22	88
02237	14	92
02241	17	83
02240	21	68
02391	22	83
02390	28	80
03348	17	7
09171	21	74
09170	16	79
03351	18	73
03350	27	76
03354	14	89
03353	19	98
09441	22	70
09440	27	84
09444	19	85
09443	22	87
03357	28	6
03356	24	12
09447	21	77
09446	27	70
03345	20	84
03344	26	83
09792	13	95
09791	20	80
09795	24	69
09794	13	82
03360	28	63
03359	30	67
03363	18	84
03362	24	79
03366	22	74
03365	25	64
00129	22	80
02247	18	14
02246	20	22
03369	29	72
03368	22	81
03372	18	79
03371	23	91
03374	25	76
08696	25	102
08697	22	75
06794	16	91
06795	20	74
08700	17	85
08699	13	75
07787	26	88
07788	18	84
03378	17	91
03377	18	91
07680	23	90
08058	27	7
03381	21	81
03380	22	81
00132	25	3
00131	28	6
03384	20	71
03383	31	72
03386	22	77
03390	22	74
03389	14	78
03392	13	117
03393	21	76
01986	21	77
01985	18	74
02256	11	92
02255	22	102
03399	19	66
03396	18	85
03395	24	80
08127	13	78
08126	18	115
06728	20	70
06729	19	89
00134	19	88
00135	21	81
03402	21	4
03401	25	5
08151	23	83
08150	24	84
08154	21	76
08153	22	78
03405	24	4
03408	16	69
03407	18	78
03420	22	86
03419	19	94
03410	10	239
03411	21	94
08238	13	84
08237	22	84
03413	17	72
03414	18	93
06882	22	71
06881	21	93
03416	16	80
03417	21	78
01988	21	79
02400	25	73
18059	15	110
18060	19	87
03423	23	5
03422	25	3
08589	24	81
08588	22	80
03429	16	86
03428	27	85
03432	18	113
03431	18	82
08592	15	84
08591	26	78
03435	22	82
03434	22	89
08703	23	80
08702	23	79
03438	20	97
08817	19	88
08816	19	84
00138	22	3
00137	25	3
08979	22	77
08978	22	80
09075	28	71
09074	21	79
03447	25	5
03446	23	8
09056	19	7
02412	26	91
03450	28	74
03449	21	70
00141	22	88
00140	24	80
03453	20	87
09077	22	81
03462	28	5
03461	28	7
03465	17	90
03464	17	119
03468	24	36
03467	23	8
03471	18	73
03470	22	74
01830	22	9
03513	16	10
01829	28	22
03477	33	1
02262	28	4
02261	24	4
08144	18	114
02654	23	81
00144	17	9
00143	21	4
03479	24	4
03483	23	85
03482	20	75
03486	18	7
03485	28	7
03492	22	6
03491	23	8
03495	24	6
03494	24	1
07791	16	85
08706	19	82
08705	18	74
08708	17	76
08709	23	73
01362	17	113
01361	22	90
08244	26	3
08243	19	11
03504	25	75
03503	21	90
03501	23	6
03500	26	15
03498	20	9
03497	21	12
03507	31	5
03506	24	2
03509	26	8
01833	20	88
01832	15	87
02661	21	86
02660	19	79
02664	25	4
02663	24	7
01338	15	86
01337	19	85
01343	22	79
08246	21	84
08819	19	88
08820	14	106
06884	17	81
01368	21	88
01367	27	89
06941	20	72
06942	23	80
03516	24	6
03515	28	3
03519	24	8
03518	29	12
08595	22	11
08594	23	7
08598	19	85
08597	16	82
03525	18	84
03524	20	78
